App Id,Name,Developers,Publishers,Metascores,Genres,Tags,Price,clean_genres,clean_tags,min owners,max owners,Hit
210908,Expansion - Crusader Kings II: The Old Gods,Paradox Development Studio,Paradox Interactive,88%,['Strategy'],"['Strategy', 'Grand Strategy', 'Medieval']",$14.99 ,['Strategy'],"['Strategy','Grand_Strategy','Medieval']",0,20000,0.0
210970,The Witness,"Thekla, Inc.","Thekla, Inc.",87%,"['Adventure', 'Indie']","['Puzzle', 'Exploration', 'First-Person', 'Open World', 'Singleplayer', 'Colorful', 'Indie', 'Atmospheric', 'Adventure', 'Walking Simulator', 'Difficult', 'Philosophical', 'Mystery', 'Nonlinear', 'Relaxing', 'Casual', 'Surreal', 'Great Soundtrack', 'Story Rich', 'Sandbox']",$39.99 ,"['Adventure','Indie']","['Puzzle','Exploration','First-Person','Open_World','Singleplayer','Colorful','Indie','Atmospheric','Adventure','Walking_Simulator','Difficult','Philosophical','Mystery','Nonlinear','Relaxing','Casual','Surreal','Great_Soundtrack','Story_Rich','Sandbox']",500000,1000000,1.0
211070,Check vs Mate,Targem Games,Topware Interactive,69%,"['Action', 'Casual', 'Strategy']","['Strategy', 'Casual', 'Action', 'Chess']",$19.99 ,"['Action','Casual','Strategy']","['Strategy','Casual','Action','Chess']",20000,50000,0.0
211090,A Valley Without Wind Demo,"Arcen Games, LLC","Arcen Games, LLC",54%,[''],"['Platformer', 'Action', 'Indie', 'Adventure', 'Procedural Generation', 'Experimental', 'Open World', 'Multiplayer', 'Metroidvania', 'Co-op', '2D', 'Rogue-lite', 'Magic', 'Singleplayer', 'Loot', 'Sci-fi', 'Fantasy', 'Exploration', 'Controller', 'Side Scroller']",$0.00 ,[''],"['Platformer','Action','Indie','Adventure','Procedural_Generation','Experimental','Open_World','Multiplayer','Metroidvania','Co-op','2D','Rogue-lite','Magic','Singleplayer','Loot','Sci-fi','Fantasy','Exploration','Controller','Side_Scroller']",0,20000,0.0
211120,The Political Machine,Stardock Entertainment,Stardock Entertainment,54%,['Strategy'],"['Political Sim', 'Strategy', 'Politics', 'Satire', 'Turn-Based', 'Simulation', 'Singleplayer']",$0.00 ,['Strategy'],"['Political_Sim','Strategy','Politics','Satire','Turn-Based','Simulation','Singleplayer']",50000,100000,0.0
211180,Unmechanical,Talawa Games,Teotl Studios,74%,"['Adventure', 'Casual', 'Indie']","['Indie', 'Adventure', 'Puzzle', 'Casual', 'Physics', 'Platformer', 'Robots']",$9.99 ,"['Adventure','Casual','Indie']","['Indie','Adventure','Puzzle','Casual','Physics','Platformer','Robots']",100000,200000,1.0
211260,They Bleed Pixels,Spooky Squid Games Inc.,Spooky Squid Games Inc.,74%,"['Action', 'Indie']","['Platformer', 'Difficult', 'Indie', 'Pixel Graphics', 'Female Protagonist', 'Lovecraftian', 'Action', 'Gore', '2D', 'Great Soundtrack', 'Singleplayer', 'Retro', 'Side Scroller', 'Hack and Slash', 'Horror', 'Cute', ""Beat 'em up"", 'Gothic', 'Precision Platformer', 'Blood']",$9.99 ,"['Action','Indie']","['Platformer','Difficult','Indie','Pixel_Graphics','Female_Protagonist','Lovecraftian','Action','Gore','2D','Great_Soundtrack','Singleplayer','Retro','Side_Scroller','Hack_and_Slash','Horror','Cute',""Beat_'em_up"",'Gothic','Precision_Platformer','Blood']",200000,500000,1.0
211360,Offspring Fling!,Kyle Pulver,Kyle Pulver,79%,"['Adventure', 'Indie']","['Indie', 'Puzzle', 'Platformer', 'Cute', 'Adventure', 'Puzzle-Platformer', '2D', 'Retro', 'Singleplayer', 'Family Friendly', 'Female Protagonist', 'Time Attack', 'Pixel Graphics', 'Action', 'Level Editor']",$7.99 ,"['Adventure','Indie']","['Indie','Puzzle','Platformer','Cute','Adventure','Puzzle-Platformer','2D','Retro','Singleplayer','Family_Friendly','Female_Protagonist','Time_Attack','Pixel_Graphics','Action','Level_Editor']",200000,500000,1.0
211400,Deadlight,"Tequila Works, S.L.",Xbox Game Studios,78%,"['Action', 'Adventure', 'Indie']","['Zombies', 'Platformer', 'Indie', 'Action', 'Post-apocalyptic', 'Adventure', 'Atmospheric', 'Side Scroller', 'Singleplayer', 'Parkour', '2D', 'Survival', 'Horror', '2.5D', 'Puzzle', 'Great Soundtrack', 'Controller', 'Short', 'Story Rich', 'Noir']",$14.99 ,"['Action','Adventure','Indie']","['Zombies','Platformer','Indie','Action','Post-apocalyptic','Adventure','Atmospheric','Side_Scroller','Singleplayer','Parkour','2D','Survival','Horror','2.5D','Puzzle','Great_Soundtrack','Controller','Short','Story_Rich','Noir']",500000,1000000,1.0
211420,DARK SOULS: Prepare To Die Edition,FromSoftware,BANDAI NAMCO Entertainment,85%,"['Action', 'RPG']","['Souls-like', 'RPG', 'Dark Fantasy', 'Difficult', 'Action', 'Exploration', 'Lore-Rich', 'Fantasy', 'Unforgiving', 'Adventure', 'Atmospheric', 'Immersive', 'Third Person', 'Action RPG', 'Addictive', 'Open World', 'Replay Value', 'Dark', 'Multiplayer', 'Great Soundtrack']",$0.00 ,"['Action','RPG']","['Souls-like','RPG','Dark_Fantasy','Difficult','Action','Exploration','Lore-Rich','Fantasy','Unforgiving','Adventure','Atmospheric','Immersive','Third_Person','Action_RPG','Addictive','Open_World','Replay_Value','Dark','Multiplayer','Great_Soundtrack']",2000000,5000000,1.0
211600,Thief Gold,Looking Glass Studios,Square Enix,92%,"['Action', 'Simulation']","['Stealth', 'Classic', 'First-Person', 'Atmospheric', 'Steampunk', 'Action', 'Horror', 'Immersive Sim', 'Singleplayer', 'Fantasy', 'Adventure', 'Medieval', 'Immersive', 'Dark Fantasy', 'Cult Classic', 'Story Rich', 'Dark', ""1990's"", 'Exploration', 'Moddable']",$0.97 ,"['Action','Simulation']","['Stealth','Classic','First-Person','Atmospheric','Steampunk','Action','Horror','Immersive_Sim','Singleplayer','Fantasy','Adventure','Medieval','Immersive','Dark_Fantasy','Cult_Classic','Story_Rich','Dark',""1990's"",'Exploration','Moddable']",500000,1000000,1.0
211720,The Elder Scrolls V: Skyrim - Dawnguard,Bethesda Game Studios,Bethesda Softworks,66%,['RPG'],"['RPG', 'Open World', 'Vampire', 'Fantasy', 'Adventure', 'Exploration', 'Singleplayer', 'Action', 'Moddable', 'Dragons', 'First-Person', 'Werewolves', 'Magic', 'Sandbox', 'Atmospheric', 'Third Person', 'Addictive', 'Masterpiece']",$19.99 ,['RPG'],"['RPG','Open_World','Vampire','Fantasy','Adventure','Exploration','Singleplayer','Action','Moddable','Dragons','First-Person','Werewolves','Magic','Sandbox','Atmospheric','Third_Person','Addictive','Masterpiece']",0,20000,0.0
211740,Thief II: The Metal Age,Looking Glass Studios,Square Enix,87%,"['Action', 'Simulation']","['Stealth', 'Classic', 'Steampunk', 'Atmospheric', 'First-Person', 'Action', 'Immersive Sim', 'Singleplayer', 'Story Rich', 'Fantasy', 'Dark Fantasy', 'Immersive', 'Dark', 'Cult Classic', 'Adventure', 'Medieval', 'Sequel', 'FPS', 'Horror', 'Great Soundtrack']",$0.97 ,"['Action','Simulation']","['Stealth','Classic','Steampunk','Atmospheric','First-Person','Action','Immersive_Sim','Singleplayer','Story_Rich','Fantasy','Dark_Fantasy','Immersive','Dark','Cult_Classic','Adventure','Medieval','Sequel','FPS','Horror','Great_Soundtrack']",500000,1000000,1.0
211780,Conflict Desert Storm,Pivotal Games,Square Enix,56%,['Action'],"['Action', 'Tactical', 'Third-Person Shooter', 'Classic', 'Singleplayer', 'Multiplayer', 'Shooter', 'Strategy', 'Military']",$0.97 ,['Action'],"['Action','Tactical','Third-Person_Shooter','Classic','Singleplayer','Multiplayer','Shooter','Strategy','Military']",100000,200000,1.0
211820,Starbound,Chucklefish,Chucklefish,81%,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'in Early Access']","['Open World Survival Craft', 'Sandbox', 'Survival', 'Adventure', 'Space', 'Crafting', 'Online Co-Op', 'Relaxing', 'Pixel Graphics', 'Multiplayer', 'Open World', 'Exploration', 'Action', 'Indie', '2D', 'RPG', 'Atmospheric', 'Co-op', 'Sci-fi', 'Building']",$14.99 ,"['Action','Adventure','Casual','Indie','RPG','in_Early_Access']","['Open_World_Survival_Craft','Sandbox','Survival','Adventure','Space','Crafting','Online_Co-Op','Relaxing','Pixel_Graphics','Multiplayer','Open_World','Exploration','Action','Indie','2D','RPG','Atmospheric','Co-op','Sci-fi','Building']",2000000,5000000,1.0
212050,Resonance,XII Games,Wadjet Eye Games,76%,"['Adventure', 'Indie']","['Adventure', 'Point & Click', 'Indie', 'Sci-fi', 'Retro', 'Pixel Graphics', 'Singleplayer', 'Mystery', 'Puzzle', 'Story Rich', 'Female Protagonist', 'Kickstarter', '2D']",$9.99 ,"['Adventure','Indie']","['Adventure','Point_&_Click','Indie','Sci-fi','Retro','Pixel_Graphics','Singleplayer','Mystery','Puzzle','Story_Rich','Female_Protagonist','Kickstarter','2D']",50000,100000,0.0
212070,Star Conflict,Star Gem Inc.,Gaijin Distribution KFT,75%,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']","['Free to Play', 'Space', 'Action', 'Multiplayer', 'Massively Multiplayer', 'Sci-fi', 'Simulation', 'Open World', 'Space Sim', 'Flight', 'Shooter', 'Co-op', 'PvP', 'Third Person', 'Competitive', 'Adventure', 'Atmospheric', 'Sandbox', 'MMORPG', 'Spaceships']",$0.00 ,"['Action','Free_to_Play','Massively_Multiplayer','Simulation']","['Free_to_Play','Space','Action','Multiplayer','Massively_Multiplayer','Sci-fi','Simulation','Open_World','Space_Sim','Flight','Shooter','Co-op','PvP','Third_Person','Competitive','Adventure','Atmospheric','Sandbox','MMORPG','Spaceships']",2000000,5000000,1.0
212160,Vindictus,devCAT,NEXON Korea Corp. & NEXON America Inc.,76%,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'Action', 'Hack and Slash', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Adventure', 'Character Customization', 'Nudity', 'Third Person', 'Multiplayer', 'Co-op', 'Action RPG', 'Fantasy', 'PvP', 'Open World', 'Singleplayer', 'Violent', 'Fast-Paced', 'Gore']",$0.00 ,"['Action','Adventure','Free_to_Play','Massively_Multiplayer','RPG']","['Free_to_Play','Action','Hack_and_Slash','Massively_Multiplayer','RPG','MMORPG','Adventure','Character_Customization','Nudity','Third_Person','Multiplayer','Co-op','Action_RPG','Fantasy','PvP','Open_World','Singleplayer','Violent','Fast-Paced','Gore']",1000000,2000000,1.0
212180,Combat Arms,Nexon,Nexon America Inc.,71%,"['Action', 'Free to Play']","['Free to Play', 'Action', 'FPS', 'Multiplayer', 'Zombies', 'Shooter', 'First-Person', 'Massively Multiplayer', 'Co-op']",$0.00 ,"['Action','Free_to_Play']","['Free_to_Play','Action','FPS','Multiplayer','Zombies','Shooter','First-Person','Massively_Multiplayer','Co-op']",200000,500000,1.0
212350,The Dream Machine Demo,Cockroach Ink.,,75%,[''],"['Adventure', 'Point & Click', 'Indie', 'Puzzle', 'Episodic', 'Surreal', 'Casual', 'Atmospheric', 'Story Rich', 'Horror', 'Dark', 'Singleplayer', 'Psychological Horror', 'Mature', 'Mystery', 'Exploration', 'Fantasy', 'Great Soundtrack', 'Classic', '2D']",$0.00 ,[''],"['Adventure','Point_&_Click','Indie','Puzzle','Episodic','Surreal','Casual','Atmospheric','Story_Rich','Horror','Dark','Singleplayer','Psychological_Horror','Mature','Mystery','Exploration','Fantasy','Great_Soundtrack','Classic','2D']",0,20000,0.0
212500,The Lord of the Rings Online,"Standing Stone Games, LLC","Standing Stone Games, LLC",86%,"['Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'MMORPG', 'Massively Multiplayer', 'Fantasy', 'Open World', 'RPG', 'Adventure', 'Multiplayer', 'Based On A Novel', 'Exploration', 'Character Customization', 'Action', 'Story Rich', 'Co-op', 'Online Co-Op', 'Third Person', 'Survival', 'PvP', 'Singleplayer', 'Dark Fantasy']",$0.00 ,"['Free_to_Play','Massively_Multiplayer','RPG']","['Free_to_Play','MMORPG','Massively_Multiplayer','Fantasy','Open_World','RPG','Adventure','Multiplayer','Based_On_A_Novel','Exploration','Character_Customization','Action','Story_Rich','Co-op','Online_Co-Op','Third_Person','Survival','PvP','Singleplayer','Dark_Fantasy']",2000000,5000000,1.0
212560,Hell Yeah! Demo,Arkedo,SEGA,64%,['Action'],"['Platformer', 'Action', '2D', 'Comedy', 'Singleplayer', 'Funny', 'Metroidvania', 'Gore', 'Adventure', 'Great Soundtrack', 'Indie', 'Violent', 'Side Scroller', 'Controller', 'Difficult', 'Cute', 'Cartoony', 'Dark Humor']",$0.00 ,['Action'],"['Platformer','Action','2D','Comedy','Singleplayer','Funny','Metroidvania','Gore','Adventure','Great_Soundtrack','Indie','Violent','Side_Scroller','Controller','Difficult','Cute','Cartoony','Dark_Humor']",0,20000,0.0
212630,Tom Clancy's Ghost Recon: Future Soldier,Ubisoft Paris,Ubisoft,71%,['Action'],"['Action', 'Stealth', 'Co-op', 'Third-Person Shooter', 'Tactical', 'Multiplayer', 'Shooter', 'FPS', 'Gun Customization', 'Third Person', 'Futuristic', 'Singleplayer', 'Military', 'Adventure', 'Open World', 'Atmospheric', 'First-Person', 'Strategy', 'Sci-fi', 'Online Co-Op']",$19.99 ,['Action'],"['Action','Stealth','Co-op','Third-Person_Shooter','Tactical','Multiplayer','Shooter','FPS','Gun_Customization','Third_Person','Futuristic','Singleplayer','Military','Adventure','Open_World','Atmospheric','First-Person','Strategy','Sci-fi','Online_Co-Op']",200000,500000,1.0
212680,FTL: Faster Than Light,Subset Games,Subset Games,84%,"['Indie', 'Simulation', 'Strategy']","['Rogue-like', 'Space', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Perma Death', 'Difficult', 'Replay Value', 'Real-Time with Pause', 'Great Soundtrack', '2D', 'Simulation', 'Rogue-lite', 'Survival', 'Adventure', 'Pixel Graphics', 'RPG', 'Atmospheric', 'Casual']",$9.99 ,"['Indie','Simulation','Strategy']","['Rogue-like','Space','Strategy','Sci-fi','Indie','Singleplayer','Perma_Death','Difficult','Replay_Value','Real-Time_with_Pause','Great_Soundtrack','2D','Simulation','Rogue-lite','Survival','Adventure','Pixel_Graphics','RPG','Atmospheric','Casual']",2000000,5000000,1.0
212740,TERA,"KRAFTON, Inc.",Gameforge 4D GmbH,77%,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']","['Massively Multiplayer', 'RPG', 'Free to Play', 'MMORPG', 'Action', 'Adventure', 'Fantasy', 'Open World', 'Multiplayer', 'Anime', 'Magic', 'Co-op', 'PvE', 'PvP', 'Character Customization', 'Action RPG', 'Nudity', 'Controller', 'Survival', 'FPS']",$0.00 ,"['Action','Adventure','Free_to_Play','Massively_Multiplayer','RPG']","['Massively_Multiplayer','RPG','Free_to_Play','MMORPG','Action','Adventure','Fantasy','Open_World','Multiplayer','Anime','Magic','Co-op','PvE','PvP','Character_Customization','Action_RPG','Nudity','Controller','Survival','FPS']",1000000,2000000,1.0
212860,Splice Demo,Cipher Prime Studios,Cipher Prime Studios,70%,"['Indie', 'Casual']","['Puzzle', 'Indie', 'Casual', 'Relaxing', 'Great Soundtrack', 'Touch-Friendly', 'Singleplayer', 'Abstract']",$0.00 ,"['Indie','Casual']","['Puzzle','Indie','Casual','Relaxing','Great_Soundtrack','Touch-Friendly','Singleplayer','Abstract']",0,20000,0.0
212894,Dishonored: The Brigmore Witches,Arkane Studios,Bethesda Softworks,80%,"['Action', 'Adventure']","['Action', 'Adventure', 'Stealth', 'Steampunk', 'Immersive Sim', 'Assassin', 'Atmospheric', 'Masterpiece']",$4.99 ,"['Action','Adventure']","['Action','Adventure','Stealth','Steampunk','Immersive_Sim','Assassin','Atmospheric','Masterpiece']",0,20000,0.0
213176,The Lord of the Rings Online,"Standing Stone Games, LLC","Standing Stone Games, LLC",86%,"['Free to Play', 'Massively Multiplayer', 'RPG']","['Free to Play', 'MMORPG', 'Massively Multiplayer', 'Fantasy', 'RPG', 'Open World', 'Adventure', 'Multiplayer', 'Based On A Novel', 'Action', 'Exploration', 'Character Customization', 'Story Rich', 'Co-op', 'Online Co-Op', 'Third Person', 'Survival', 'PvP', 'Singleplayer', 'Dark Fantasy']",$0.00 ,"['Free_to_Play','Massively_Multiplayer','RPG']","['Free_to_Play','MMORPG','Massively_Multiplayer','Fantasy','RPG','Open_World','Adventure','Multiplayer','Based_On_A_Novel','Action','Exploration','Character_Customization','Story_Rich','Co-op','Online_Co-Op','Third_Person','Survival','PvP','Singleplayer','Dark_Fantasy']",0,20000,0.0
213330,LEGO Batman 2: DC Super Heroes,TT Games,Warner Bros. Interactive Entertainment,81%,"['Action', 'Adventure']","['LEGO', 'Action', 'Adventure', 'Open World', 'Superhero', 'Local Co-Op', 'Family Friendly', 'Co-op', 'Multiplayer', 'Singleplayer', 'Funny', 'Controller', 'Split Screen', 'Comedy', 'Casual', 'Puzzle', 'Third Person', 'Local Multiplayer', 'Comic Book']",$19.99 ,"['Action','Adventure']","['LEGO','Action','Adventure','Open_World','Superhero','Local_Co-Op','Family_Friendly','Co-op','Multiplayer','Singleplayer','Funny','Controller','Split_Screen','Comedy','Casual','Puzzle','Third_Person','Local_Multiplayer','Comic_Book']",200000,500000,1.0
213350,MDK2 HD,Overhaul Games,Interplay Inc.,73%,['Action'],"['Action', 'Third-Person Shooter', 'Comedy', 'Third Person', 'Sci-fi', 'Platformer', 'Singleplayer', 'Remake', 'Funny']",$14.99 ,['Action'],"['Action','Third-Person_Shooter','Comedy','Third_Person','Sci-fi','Platformer','Singleplayer','Remake','Funny']",0,20000,0.0
214070,Gratuitous Tank Battles Demo,Positech Games,Positech,69%,[''],"['Strategy', 'Indie', 'Simulation', 'Tower Defense', 'Tanks']",$0.00 ,[''],"['Strategy','Indie','Simulation','Tower_Defense','Tanks']",0,20000,0.0
214090,Tiny and Big: Grandpa's Leftovers Demo,Black Pants Game Studio,,75%,['Indie'],"['Indie', 'Physics', 'Platformer', 'Puzzle', 'Adventure', '3D Platformer', 'Great Soundtrack', 'Third Person', 'Comedy', 'Action', 'Singleplayer', 'Funny', 'Short', 'Masterpiece', 'Beautiful', 'Atmospheric']",$0.00 ,['Indie'],"['Indie','Physics','Platformer','Puzzle','Adventure','3D_Platformer','Great_Soundtrack','Third_Person','Comedy','Action','Singleplayer','Funny','Short','Masterpiece','Beautiful','Atmospheric']",0,20000,0.0
214100,Rigonauts,"Engient, Inc",Engient,60%,"['Strategy', 'Indie', 'Casual', 'Simulation']","['Casual', 'Strategy', 'Indie', 'Simulation']",$9.99 ,"['Strategy','Indie','Casual','Simulation']","['Casual','Strategy','Indie','Simulation']",0,20000,0.0
214150,Galactic Civilizations I: Ultimate Edition,Stardock Entertainment,Stardock Entertainment,83%,"['Indie', 'Strategy']","['4X', 'Grand Strategy', 'PvE', 'Strategy', 'Turn-Based', 'Difficult', 'Turn-Based Strategy', '2D', 'Top-Down', 'Sandbox', 'Space', 'Sci-fi', 'Diplomacy', 'Building', 'Artificial Intelligence', 'Aliens', 'Futuristic', 'Resource Management', 'Singleplayer', 'Addictive']",$9.99 ,"['Indie','Strategy']","['4X','Grand_Strategy','PvE','Strategy','Turn-Based','Difficult','Turn-Based_Strategy','2D','Top-Down','Sandbox','Space','Sci-fi','Diplomacy','Building','Artificial_Intelligence','Aliens','Futuristic','Resource_Management','Singleplayer','Addictive']",200000,500000,1.0
214170,Divine Divinity,Larian Studios,Larian Studios,81%,['RPG'],"['RPG', 'Fantasy', 'Isometric', 'Classic', 'Action RPG', 'Singleplayer', 'Open World', 'Real-Time with Pause', 'Hack and Slash', 'Adventure', 'Exploration', '2D', 'CRPG', 'Action', 'Great Soundtrack', 'Funny', 'Atmospheric', 'Female Protagonist', 'Story Rich', 'Indie']",$5.99 ,['RPG'],"['RPG','Fantasy','Isometric','Classic','Action_RPG','Singleplayer','Open_World','Real-Time_with_Pause','Hack_and_Slash','Adventure','Exploration','2D','CRPG','Action','Great_Soundtrack','Funny','Atmospheric','Female_Protagonist','Story_Rich','Indie']",500000,1000000,1.0
214250,I Am Alive,Ubisoft ShanghaÃ¯,Ubisoft,66%,"['Action', 'Adventure']","['Survival', 'Action', 'Adventure', 'Post-apocalyptic', 'Third Person', 'Singleplayer', 'Parkour', 'Atmospheric', 'Dark', 'Third-Person Shooter', 'Open World', 'Horror', 'Shooter', 'FPS', 'Platformer', 'Action-Adventure', 'Survival Horror', 'Story Rich']",$14.99 ,"['Action','Adventure']","['Survival','Action','Adventure','Post-apocalyptic','Third_Person','Singleplayer','Parkour','Atmospheric','Dark','Third-Person_Shooter','Open_World','Horror','Shooter','FPS','Platformer','Action-Adventure','Survival_Horror','Story_Rich']",200000,500000,1.0
